1943,-3,-3,2,-18,17,-297,-734,868,-3341,-25,1,1354276317.205343
1942,-5,-2,1,-18,17,-297,-734,868,-3341,-25,1,1354276317.205467
1942,-4,-2,2,-18,18,-297,-734,868,-3341,-25,1,1354276317.206404
1940,6,13,5,-19,18,-297,-734,868,-3341,-26,1,1354276317.206523
1943,21,51,6,-17,17,-298,-731,867,-3341,-25,1,1354276317.206643
1943,18,11,3,-14,17,-299,-726,868,-3342,-25,1,1354276317.206769
1944,-4,-40,-4,-17,16,-298,-724,870,-3344,-24,1,1354276317.206883
1943,3,0,-16,-18,17,-298,-726,871,-3343,-25,1,1354276317.206992
1943,15,57,11,-18,17,-299,-724,869,-3344,-25,1,1354276317.2071
1933,45,93,36,-18,17,-300,-718,865,-3341,-25,1,1354276317.207241
1925,73,42,18,-19,16,-300,-718,857,-3326,-26,1,1354276317.207361
1925,94,22,-23,-22,16,-308,-737,845,-3286,-25,1,1354276317.207476
1926,185,229,-132,-17,10,-328,-744,813,-3179,-25,1,1354276317.207584
1925,266,276,-214,-13,3,-332,-694,737,-2949,-25,1,1354276317.207698
1926,333,-34,-274,-11,0,-325,-621,625,-2617,-25,1,1354276317.207806
1926,304,-196,-302,-10,-6,-323,-555,510,-2257,-25,1,1354276317.207915
1927,161,-189,-268,-17,-8,-333,-481,419,-1929,-25,1,1354276317.208033
1925,23,-180,-206,-16,-6,-330,-401,361,-1638,-25,1,1354276317.208173
1925,-32,-162,-149,-8,-9,-319,-329,325,-1397,-25,1,1354276317.208293
1926,86,-109,-71,0,-10,-319,-267,300,-1219,-25,1,1354276317.208417
1932,68,-103,-32,-1,-13,-310,-213,277,-1089,-25,1,1354276317.208536
1938,-14,-63,-170,-10,-3,-300,-171,262,-995,-25,0,1354276317.209118
1940,-12,-148,-296,-18,1,-298,-142,250,-925,-25,1,1354276317.209683
1938,122,-302,-341,-27,6,-295,-128,239,-874,-25,1,1354276317.209802
1941,244,-251,-314,-37,1,-299,-119,223,-836,-25,1,1354276317.209926
1940,291,-28,-225,-41,-7,-308,-110,210,-811,-25,1,1354276317.210045
1941,259,324,-163,-40,-14,-307,-91,195,-790,-25,1,1354276317.21018
1939,82,308,-61,-28,-16,-300,-68,184,-770,-25,1,1354276317.2103
1931,-7,254,17,-19,-18,-279,-48,179,-752,-24,1,1354276317.210433
1923,-17,253,70,-19,-17,-271,-30,175,-738,-25,1,1354276317.210558
1924,49,30,80,-14,-25,-269,-17,169,-726,-25,1,1354276317.210681
1924,19,34,36,-14,-36,-275,-9,164,-720,-25,1,1354276317.2108
1925,-126,-34,-26,-16,-33,-272,-1,161,-714,-25,1,1354276317.210924
1924,-328,-163,-163,-27,-19,-262,-2,165,-710,-25,1,1354276317.211043
1925,-505,337,-156,-23,-2,-275,1,177,-703,-25,1,1354276317.211173
1924,-351,369,-43,-1,3,-283,15,188,-694,-25,1,1354276317.211311
1923,-141,-275,48,-8,3,-288,16,194,-689,-25,1,1354276317.211442
1922,-69,-177,110,-25,6,-295,9,195,-688,-25,1,1354276317.211561
1925,-178,105,53,-14,-6,-295,10,198,-687,-25,1,1354276317.21168
1924,-437,58,-84,-7,-10,-297,14,207,-685,-25,1,1354276317.211798
1925,-466,-108,-188,-10,3,-303,12,221,-680,-25,1,1354276317.211921
1923,-249,-163,-254,-21,17,-305,5,232,-678,-25,1,1354276317.212429
1923,-120,-60,-202,-24,26,-307,0,239,-676,-25,1,1354276317.212984
1921,7,-142,-83,-21,19,-310,-4,240,-676,-26,1,1354276317.213105
1922,-93,61,-82,-20,6,-310,-5,240,-676,-26,1,1354276317.213298
1923,-317,409,-298,-15,16,-300,2,246,-674,-26,1,1354276317.2135
1933,-219,986,-466,-12,35,-286,19,256,-671,-25,1,1354276317.21371
1936,26,938,-245,4,41,-281,43,260,-667,-25,1,1354276317.213935
1937,191,420,115,15,18,-294,71,250,-666,-25,1,1354276317.214475
1938,36,334,216,22,16,-299,83,246,-664,-25,1,1354276317.214728
1933,-49,357,222,34,9,-310,94,246,-663,-25,1,1354276317.214964
1925,-223,631,31,36,5,-315,108,248,-657,-25,1,1354276317.215189
1922,177,646,90,52,30,-291,149,252,-641,-24,1,1354276317.215729
1921,286,1008,125,51,20,-295,168,245,-634,-24,1,1354276317.215986
1922,274,1508,13,76,15,-284,201,237,-620,-25,1,1354276317.216121
1922,72,1311,-3,104,14,-270,234,233,-604,-25,1,1354276317.216359
1927,-142,979,26,122,11,-272,261,233,-588,-25,1,1354276317.216572
1929,-254,1332,44,137,23,-264,308,244,-552,-25,1,1354276317.217063
1929,-98,1246,128,161,26,-251,335,247,-527,-25,1,1354276317.218018
1929,15,1155,171,166,21,-239,362,246,-507,-24,1,1354276317.219048
1928,85,1159,123,185,16,-232,385,243,-486,-24,1,1354276317.219222
1932,-10,907,153,204,11,-214,422,233,-448,-25,1,1354276317.219714
1932,-129,915,129,210,8,-198,438,232,-429,-24,1,1354276317.219853
1928,-226,938,96,218,7,-192,454,233,-409,-25,1,1354276317.219974
1930,-105,1046,41,226,7,-192,470,235,-386,-25,1,1354276317.220093
1929,52,1291,22,237,10,-181,488,235,-359,-24,1,1354276317.220238
1933,120,1253,103,249,11,-157,507,232,-327,-24,1,1354276317.220359
1937,114,1062,268,254,13,-148,523,227,-301,-24,1,1354276317.220477
1937,117,1019,347,257,11,-141,539,217,-277,-24,1,1354276317.220595
1935,110,997,256,261,2,-128,553,208,-252,-24,1,1354276317.220721
1936,94,913,100,271,-2,-114,563,203,-227,-24,1,1354276317.220839
1934,93,752,-29,272,-1,-105,571,202,-204,-25,1,1354276317.220964
1933,94,635,-163,277,0,-96,577,203,-184,-25,1,1354276317.221083
1936,22,435,-159,284,1,-88,579,207,-171,-24,1,1354276317.221269
1939,-54,380,-69,282,3,-85,580,209,-161,-24,1,1354276317.221389
1939,-76,611,-26,280,1,-84,582,211,-147,-24,1,1354276317.221508
1941,-43,829,-67,282,1,-75,586,213,-127,-24,1,1354276317.221627
1940,-229,81,-34,291,5,-57,588,217,-100,-24,1,1354276317.223437
1940,-195,234,-32,290,4,-60,588,219,-94,-25,1,1354276317.223642
1942,-121,484,-53,289,6,-56,588,221,-82,-24,1,1354276317.223854
1940,-57,716,-54,289,10,-46,587,224,-67,-25,1,1354276317.224067
1939,-22,840,-20,290,12,-35,585,226,-47,-24,1,1354276317.22429
1940,26,794,27,295,10,-23,586,227,-26,-24,1,1354276317.224514
1942,24,694,74,294,10,-15,585,227,-8,-24,1,1354276317.224723
1941,6,773,98,291,8,-6,585,224,11,-24,1,1354276317.224949
1941,38,846,33,293,6,19,580,223,55,-24,1,1354276317.225419
1942,20,802,51,294,8,33,578,222,77,-24,1,1354276317.225632
1941,-21,686,23,295,7,43,574,221,96,-24,1,1354276317.225842
1941,-2,689,6,290,6,48,571,221,113,-24,1,1354276317.226101
1939,21,892,16,289,6,58,567,222,135,-24,1,1354276317.226274
1942,33,1054,6,289,5,74,561,222,162,-24,1,1354276317.226396
1941,28,1239,8,284,4,88,551,222,191,-24,1,1354276317.226525
1942,25,1223,6,278,3,102,538,223,223,-24,1,1354276317.226649
1941,14,1047,-2,271,5,113,526,221,249,-25,1,1354276317.22682
1941,38,1121,-11,265,5,126,515,223,275,-24,1,1354276317.22695
1940,83,1126,-3,261,5,144,500,224,302,-25,1,1354276317.227878
1939,84,838,10,256,5,156,486,226,325,-25,1,1354276317.228002
1940,-5,568,55,249,7,162,477,227,340,-25,1,1354276317.228121
1942,-80,622,86,243,8,167,469,224,354,-25,1,1354276317.228309
1940,-111,773,96,240,6,174,458,220,369,-25,1,1354276317.22848
1940,-144,744,66,235,4,183,446,215,384,-24,1,1354276317.228609
1941,-127,654,20,226,0,187,433,211,400,-25,1,1354276317.228728
1942,-79,779,7,222,-2,195,421,211,416,-25,1,1354276317.228847
1941,-54,931,15,216,-1,203,405,208,435,-24,1,1354276317.228971
1941,16,1074,57,205,-1,212,385,206,455,-25,1,1354276317.22909
1941,43,1142,55,194,-2,225,361,207,475,-24,1,1354276317.229207
1939,-20,1139,15,173,-3,240,310,206,514,-23,1,1354276317.229472
1939,-19,1196,-5,162,-2,249,281,205,531,-24,1,1354276317.22959
1941,16,1217,-7,144,-1,253,251,207,548,-24,1,1354276317.229728
1942,152,1381,-28,126,1,261,216,209,565,-24,1,1354276317.229893
1941,232,1613,-29,108,3,273,176,214,580,-24,1,1354276317.230022
1942,181,1499,-20,95,4,293,133,219,592,-24,1,1354276317.230145
1941,86,1224,-73,80,6,296,94,223,602,-24,1,1354276317.230264
1942,-5,1090,-60,67,7,297,62,224,608,-24,1,1354276317.230381
1939,-116,942,50,57,6,302,32,223,614,-24,1,1354276317.231281
1939,-232,946,185,39,4,294,7,217,618,-24,1,1354276317.231398
1940,-208,1134,213,20,1,299,-21,210,623,-24,1,1354276317.231506
1941,-233,1204,84,8,1,304,-53,204,628,-24,1,1354276317.231614
1939,-166,1298,70,1,0,296,-88,197,630,-24,1,1354276317.231722
1941,-75,1283,171,-20,-7,296,-123,194,630,-24,1,1354276317.231835
1940,-186,1024,52,-50,-16,305,-154,189,628,-24,1,1354276317.231944
1939,-327,785,-104,-59,-20,301,-180,181,626,-25,1,1354276317.232051
1935,-163,746,-78,-67,-19,288,-203,173,624,-24,1,1354276317.23217
1937,4,765,10,-66,-19,296,-227,170,620,-24,1,1354276317.232295
1938,-38,851,216,-77,-13,301,-251,172,614,-24,1,1354276317.232408
1937,-1,1447,311,-118,-6,277,-280,172,603,-24,1,1354276317.232516
1938,266,2384,204,-133,-7,263,-332,178,576,-24,1,1354276317.232624
1942,323,1999,78,-134,-8,275,-394,187,538,-24,1,1354276317.232737
1942,245,1081,8,-158,-6,260,-435,194,510,-25,1,1354276317.232852
1943,312,1073,-92,-175,-3,242,-464,198,486,-24,1,1354276317.232959
1942,370,1078,-96,-186,3,240,-492,203,460,-24,1,1354276317.233067
1942,277,1107,33,-210,7,222,-536,213,413,-24,1,1354276317.233333
1940,120,1069,50,-227,12,203,-582,220,354,-24,1,1354276317.234369
1940,168,1386,71,-242,13,187,-602,225,322,-23,1,1354276317.234477
1940,201,1406,-2,-241,12,186,-625,227,282,-24,1,1354276317.234586
1941,69,1022,-32,-254,9,168,-642,228,248,-24,1,1354276317.234699
1941,-5,978,34,-275,9,153,-652,227,220,-23,1,1354276317.234807
1941,422,1766,224,-284,19,122,-670,236,131,-24,1,1354276317.235049
1942,352,1588,209,-283,22,99,-679,243,76,-24,1,1354276317.235174
1942,89,1288,73,-285,24,72,-684,249,30,-24,1,1354276317.235298
1942,-505,675,-241,-289,19,42,-689,243,-22,-24,1,1354276317.235723
1939,-401,1000,-365,-307,27,42,-695,235,-39,-24,1,1354276317.235955
1937,-10,872,-168,-315,28,56,-699,228,-68,-24,1,1354276317.236179
1940,193,858,164,-321,21,15,-697,228,-92,-24,1,1354276317.236361
1941,507,1681,323,-315,23,-4,-691,232,-132,-23,1,1354276317.236483
1941,573,1834,333,-287,24,-19,-679,238,-191,-24,1,1354276317.236602
1941,328,1362,233,-284,25,-42,-663,243,-241,-24,1,1354276317.236732
1941,227,1275,166,-296,26,-59,-647,244,-279,-24,1,1354276317.236853
1939,214,1450,135,-296,27,-76,-629,246,-318,-24,1,1354276317.236973
1938,241,1667,107,-290,25,-98,-606,246,-361,-24,1,1354276317.237091
1936,212,1757,-48,-275,19,-112,-578,243,-406,-24,1,1354276317.23803
1939,20,1427,-223,-261,26,-136,-553,238,-446,-23,1,1354276317.238151
1938,-195,1097,-198,-260,32,-160,-532,235,-472,-23,1,1354276317.23828
1940,-244,981,-104,-256,29,-164,-513,237,-491,-24,1,1354276317.238408
1939,-236,964,-65,-243,30,-178,-491,241,-508,-24,1,1354276317.238528
1935,-139,1156,-23,-238,34,-187,-465,244,-526,-24,1,1354276317.238646
1926,60,1443,13,-229,29,-198,-434,244,-550,-23,1,1354276317.238774
1925,210,1622,-68,-214,25,-214,-399,241,-577,-24,1,1354276317.238894
1925,304,1828,-78,-200,22,-226,-357,234,-607,-23,1,1354276317.239013
1925,146,1617,-110,-175,12,-241,-312,227,-633,-23,1,1354276317.23913
1923,-161,1102,-195,-161,13,-248,-279,226,-648,-23,1,1354276317.239262
1923,-281,901,-157,-153,20,-254,-255,231,-655,-23,1,1354276317.239385
1924,-210,1057,-139,-144,23,-268,-232,237,-660,-23,1,1354276317.239505
1925,-28,1397,-147,-133,26,-276,-198,239,-667,-23,1,1354276317.239623
1924,87,1569,-112,-110,24,-280,-159,237,-676,-24,1,1354276317.239751
1925,67,1344,-114,-88,20,-283,-120,232,-680,-24,1,1354276317.23987
1924,-16,988,-132,-74,19,-283,-89,231,-682,-24,1,1354276317.239994
1924,-26,865,-105,-65,19,-289,-65,232,-683,-24,1,1354276317.240117
1922,61,1051,-50,-58,20,-299,-38,232,-683,-23,1,1354276317.240236
1921,188,1189,-47,-42,19,-301,-5,228,-685,-23,1,1354276317.240353
1923,237,1064,-55,-25,15,-297,26,221,-685,-23,1,1354276317.242023
1923,224,819,-20,-14,10,-293,52,215,-685,-24,1,1354276317.242243
1924,157,780,-41,9,5,-302,95,204,-680,-23,1,1354276317.242685
1923,162,542,-43,22,4,-294,114,200,-676,-23,1,1354276317.242905
1924,58,140,-25,26,2,-291,123,199,-676,-24,1,1354276317.243119
1924,-46,2,12,24,3,-297,125,200,-675,-24,1,1354276317.243363
1925,-33,92,41,23,3,-299,127,201,-674,-24,1,1354276317.243577
1924,-12,176,19,28,2,-298,131,201,-673,-23,1,1354276317.243791
1924,-30,174,-36,32,3,-300,135,201,-671,-23,1,1354276317.244005
1924,-130,216,-35,33,5,-287,147,207,-667,-23,1,1354276317.24449
1924,-140,166,-14,34,8,-286,151,211,-665,-23,1,1354276317.244693
1925,-104,293,-2,32,14,-295,157,215,-661,-23,1,1354276317.244899
1924,19,443,-100,33,17,-300,164,215,-655,-24,1,1354276317.245112
1923,178,610,-196,48,15,-302,175,212,-650,-24,1,1354276317.245371
1921,254,451,-190,67,7,-301,186,207,-645,-23,1,1354276317.2456
1921,241,343,-20,77,-3,-298,194,201,-643,-23,0,1354276317.245815
1919,-4,268,100,71,-10,-286,214,190,-636,-24,1,1354276317.246313
1919,-30,122,44,77,-7,-285,220,190,-634,-24,1,1354276317.247897
1919,-86,-54,99,81,-8,-281,222,190,-633,-24,1,1354276317.248107
1919,-263,-209,128,75,-3,-279,220,193,-634,-23,1,1354276317.24829
1921,-304,-230,59,63,15,-287,217,200,-634,-23,1,1354276317.248404
1921,-155,-241,3,71,15,-297,210,208,-635,-23,1,1354276317.248513
1922,-6,-308,31,74,5,-297,203,212,-639,-23,1,1354276317.248622
1921,73,-566,19,63,4,-298,194,211,-645,-24,1,1354276317.248739
1922,65,-724,18,51,4,-297,177,208,-652,-24,1,1354276317.248855
1919,52,-656,13,38,7,-295,159,206,-659,-24,1,1354276317.24897
1919,61,-395,35,29,9,-296,147,204,-665,-24,1,1354276317.249081
1921,77,-193,48,29,4,-295,141,201,-668,-24,1,1354276317.249224
1923,43,-188,12,29,2,-296,137,198,-668,-23,1,1354276317.249347
1922,33,-107,4,26,2,-296,133,197,-670,-23,1,1354276317.249457
1922,32,-95,2,25,2,-298,131,196,-671,-23,1,1354276317.249576
1921,79,-124,2,23,2,-297,127,193,-672,-23,1,1354276317.249687
1920,-15,192,27,21,-3,-299,124,185,-673,-23,1,1354276317.25007
1921,106,672,73,25,0,-298,145,186,-666,-23,1,1354276317.250545
1919,4,1464,222,57,-12,-285,212,174,-646,-24,1,1354276317.251703
1921,-258,1423,203,78,-9,-289,250,178,-628,-24,1,1354276317.251827
1924,-233,1543,198,94,-6,-285,287,182,-605,-23,1,1354276317.251937
1924,-241,1659,164,117,-1,-274,328,188,-579,-23,1,1354276317.252046
1925,-105,1713,135,133,5,-254,369,194,-552,-24,1,1354276317.252183
1925,-21,1846,48,151,0,-241,407,196,-520,-24,1,1354276317.252305
1925,-242,1984,-10,170,0,-236,444,201,-481,-24,1,1354276317.25242
1922,-510,1959,-17,203,5,-218,479,211,-435,-24,1,1354276317.25255
1925,-503,1842,-85,236,14,-189,507,224,-388,-24,1,1354276317.252688
1925,-148,1691,-213,258,24,-166,530,235,-343,-23,1,1354276317.252876
1926,208,1652,-321,260,24,-158,549,243,-303,-24,1,1354276317.253088
1925,150,1741,-276,248,17,-162,563,248,-264,-23,1,1354276317.253281
1926,-203,1802,-163,260,14,-146,577,255,-216,-23,1,1354276317.253407
1925,-183,1847,-203,281,23,-100,587,259,-164,-23,1,1354276317.253516
1926,30,1642,-209,282,30,-71,592,265,-114,-24,1,1354276317.253624
1923,54,1518,-89,280,32,-56,595,269,-72,-24,1,1354276317.25374
1923,56,1589,65,279,29,-39,597,269,-30,-24,1,1354276317.253854
1929,6,1748,212,283,25,4,597,263,61,-24,1,1354276317.254499
1929,431,1867,332,296,24,49,584,253,158,-23,1,1354276317.255159
1925,447,1231,318,289,20,81,576,250,194,-23,1,1354276317.25529
1926,316,980,207,286,16,89,570,247,217,-23,1,1354276317.255416
1925,237,1209,49,286,16,95,561,249,241,-24,1,1354276317.255525
1926,152,1317,-64,276,16,111,547,255,270,-23,1,1354276317.255633
1925,102,1527,-132,270,18,127,528,261,305,-24,1,1354276317.255747
1924,168,1454,-74,261,23,147,504,267,341,-24,1,1354276317.255856
1922,212,1325,16,247,24,166,480,271,371,-23,1,1354276317.255965
1926,190,1447,78,238,23,178,456,273,398,-23,1,1354276317.256073
1926,212,1461,120,224,24,185,431,275,426,-23,1,1354276317.256218
1926,285,1699,109,208,27,202,401,277,454,-23,1,1354276317.256342
1925,97,1959,168,192,25,227,363,279,485,-24,1,1354276317.25645
1926,-47,1769,217,178,23,235,322,276,517,-23,1,1354276317.256559
1925,-219,1151,419,155,11,277,259,260,558,-23,0,1354276317.256819
1922,-310,989,293,124,7,273,237,248,574,-23,0,1354276317.256986
1926,32,1074,-147,99,14,251,210,241,589,-23,1,1354276317.257107
1925,486,806,-357,104,16,264,180,252,596,-23,1,1354276317.257242
1926,18,589,-54,102,11,303,160,264,599,-24,1,1354276317.257717
1923,-465,968,179,88,19,283,142,255,608,-23,1,1354276317.25826
1923,-422,1511,117,72,16,287,107,242,624,-23,1,1354276317.258476
1925,-394,1774,5,53,7,300,58,229,639,-23,1,1354276317.258659
1926,-413,1586,3,36,-2,310,7,216,649,-23,1,1354276317.258851
1925,-375,1309,56,6,-9,301,-35,204,657,-24,1,1354276317.259048
1926,-364,2214,-5,-30,-12,289,-86,194,662,-24,1,1354276317.259267
1924,-307,3149,-102,-44,-13,299,-174,183,653,-23,1,1354276317.259463
1924,-231,2145,-119,-66,-19,298,-258,171,636,-23,1,1354276317.25967
1925,-154,1721,-63,-110,-23,280,-311,163,618,-23,1,1354276317.259853
1931,-4,2360,40,-135,-27,276,-371,160,589,-23,1,1354276317.259996
1937,167,2050,141,-158,-25,271,-431,163,552,-23,1,1354276317.260108
1939,160,2603,182,-203,-16,250,-484,169,507,-23,1,1354276317.260251
1939,198,3702,276,-213,-12,236,-553,176,429,-23,1,1354276317.260372
1941,281,3030,236,-213,-13,203,-617,184,337,-23,1,1354276317.260481
1939,279,2226,212,-248,-11,158,-654,192,266,-23,1,1354276317.26059
1938,299,2083,237,-273,-5,130,-678,199,200,-23,1,1354276317.260718
1940,202,1932,271,-284,-2,108,-693,207,138,-23,1,1354276317.260909
1940,102,1953,274,-288,1,80,-703,216,81,-23,1,1354276317.261062
1937,63,1923,236,-298,9,59,-706,222,22,-23,1,1354276317.2612
1937,225,2186,315,-315,15,34,-704,231,-40,-23,1,1354276317.261987
1935,361,2595,360,-311,15,1,-693,240,-113,-23,1,1354276317.262334
1936,120,2300,296,-294,18,-31,-675,248,-188,-23,1,1354276317.262453
1938,-9,1838,186,-291,23,-50,-654,255,-244,-23,1,1354276317.262577
1939,135,1820,153,-294,27,-77,-632,258,-292,-23,1,1354276317.262697
1938,293,2054,130,-284,27,-109,-604,259,-344,-23,1,1354276317.262815
1937,471,2573,66,-272,28,-139,-563,256,-405,-23,1,1354276317.262928
1936,254,2830,-68,-241,22,-172,-513,249,-471,-23,1,1354276317.263045
1938,-51,2661,-117,-217,22,-187,-457,247,-525,-22,1,1354276317.26317
1938,-15,2512,82,-213,26,-203,-400,249,-569,-23,1,1354276317.26329
1939,-67,2311,284,-189,33,-236,-338,253,-605,-23,1,1354276317.263402
1936,-72,2093,319,-152,35,-252,-279,259,-629,-24,1,1354276317.263517
1929,79,1974,267,-128,33,-264,-224,262,-646,-23,1,1354276317.263626
1923,277,2080,234,-108,30,-281,-166,260,-660,-23,1,1354276317.263733
1923,423,2234,179,-83,25,-289,-104,252,-673,-23,1,1354276317.263847
1920,437,2162,101,-55,21,-292,-41,239,-679,-23,1,1354276317.26396
1919,428,1861,-20,-27,11,-297,15,225,-682,-23,1,1354276317.264069
1924,375,1165,-168,14,2,-299,96,202,-676,-23,1,1354276317.264356
1932,34,399,-99,46,-2,-290,141,190,-668,-22,1,1354276317.26513
1933,-78,21,-14,44,-2,-300,144,192,-666,-23,1,1354276317.265475
1937,-55,55,6,38,0,-299,145,193,-665,-23,1,1354276317.265585
1937,-33,14,23,39,1,-293,146,194,-664,-23,1,1354276317.265693
1926,-16,-40,28,39,-2,-298,146,196,-665,-23,1,1354276317.265936
1924,-17,-73,5,39,-2,-296,145,200,-668,-23,1,1354276317.266053
1925,-13,-168,1,38,-1,-297,141,202,-670,-23,1,1354276317.26618
1926,-28,-257,-9,34,-1,-299,136,201,-670,-23,1,1354276317.266306
1925,-102,-518,-3,31,1,-297,125,203,-672,-23,1,1354276317.266425
1926,-324,-1469,70,26,7,-286,99,208,-675,-23,1,1354276317.266552
1925,-662,-3227,205,2,11,-278,35,221,-679,-23,1,1354276317.266669
1926,-592,-3799,333,-63,20,-291,-65,238,-676,-23,1,1354276317.266777
1925,-87,-2427,236,-113,29,-292,-148,246,-665,-22,1,1354276317.266908
1924,179,-1908,79,-129,27,-275,-201,243,-656,-22,1,1354276317.267028
1922,178,-2065,30,-145,22,-258,-254,236,-642,-22,1,1354276317.267159
1925,251,-2098,-106,-161,16,-243,-310,226,-621,-22,1,1354276317.267288
1925,76,-2669,-160,-192,15,-217,-369,218,-594,-23,1,1354276317.267403
1926,-174,-3756,-192,-228,23,-183,-446,215,-541,-23,1,1354276317.267512
1925,-132,-4760,-282,-257,23,-144,-536,213,-451,-22,1,1354276317.26762
1924,70,-4971,-258,-288,9,-86,-618,205,-333,-22,1,1354276317.268883
1921,-28,-4683,39,-312,1,-22,-671,201,-205,-23,1,1354276317.269295
1922,-348,-4358,97,-302,3,31,-693,207,-73,-23,1,1354276317.269415
1920,-423,-3835,-297,-288,6,65,-691,204,51,-24,1,1354276317.269595
1921,-281,-2923,-523,-273,6,104,-678,190,154,-23,1,1354276317.269839
1928,15,-2041,-517,-253,-6,158,-660,176,224,-23,1,1354276317.270056
1933,157,-3809,-235,-213,-19,226,-588,167,350,-22,1,1354276317.270351
1928,107,-4972,39,-211,-10,252,-495,171,456,-22,1,1354276317.270472
1924,255,-4391,146,-146,-10,263,-382,179,545,-23,1,1354276317.270598
1925,511,-3914,38,-82,-5,286,-268,195,597,-23,1,1354276317.270716
1923,586,-3565,-3,-31,6,318,-162,214,624,-23,1,1354276317.270839
1922,450,-3790,98,14,11,331,-53,232,630,-23,1,1354276317.270948
1921,334,-4413,107,64,4,309,68,245,615,-23,1,1354276317.271063
1927,541,-4982,-67,143,19,279,197,258,572,-23,1,1354276317.271189
1927,744,-5641,-44,214,31,236,325,276,492,-23,1,1354276317.271317
1931,624,-6269,-79,258,34,189,441,290,371,-23,1,1354276317.271435
1930,481,-6533,-240,293,39,120,522,301,215,-23,1,1354276317.27156
1930,356,-6024,-385,295,44,38,557,310,51,-23,1,1354276317.271682
1929,321,-4713,-456,269,50,-43,552,318,-89,-23,0,1354276317.27179
1930,362,-3190,-451,243,56,-99,529,324,-188,-22,1,1354276317.272577
1926,297,-2342,-427,229,58,-131,501,329,-253,-22,1,1354276317.272917
1925,211,-1862,-607,212,59,-157,472,335,-301,-22,1,1354276317.273029
1922,55,-1822,-859,211,62,-166,438,348,-340,-22,1,1354276317.273148
1923,-248,-1482,-755,203,72,-180,402,363,-371,-23,1,1354276317.273272
1923,-483,-985,-412,196,88,-194,376,381,-387,-23,1,1354276317.273394
1925,-668,-568,89,189,93,-199,362,395,-393,-23,1,1354276317.273508
1930,-657,281,624,168,93,-212,370,399,-384,-22,1,1354276317.273617
1931,-309,735,603,151,96,-219,395,395,-363,-22,1,1354276317.273725
1925,149,717,152,170,104,-214,413,390,-348,-23,1,1354276317.27384
1924,187,445,-154,207,103,-195,419,386,-339,-23,1,1354276317.273949
1928,-82,-18,-162,236,92,-193,417,388,-336,-23,1,1354276317.274057
1937,23,-304,14,236,85,-204,413,389,-338,-23,1,1354276317.274182
1936,295,-666,-69,209,86,-205,407,384,-349,-23,1,1354276317.274308
1929,302,-769,-211,182,89,-202,396,380,-367,-23,1,1354276317.274444
1928,361,-783,-221,164,92,-212,382,376,-386,-23,1,1354276317.274563
1931,435,-732,-202,162,84,-203,367,370,-402,-23,1,1354276317.2748
1934,87,-750,-333,178,76,-210,351,367,-417,-23,1,1354276317.274939
1940,-120,-664,-298,181,89,-247,333,372,-428,-23,1,1354276317.275069
1939,247,-359,140,171,94,-264,325,373,-435,-22,1,1354276317.275188
1940,640,-348,471,162,86,-262,327,357,-447,-22,1,1354276317.276064
1939,682,-397,500,150,72,-257,332,335,-463,-23,1,1354276317.276506
1937,541,-578,342,140,57,-255,334,314,-479,-22,1,1354276317.276633
1930,252,-778,9,129,52,-249,325,300,-496,-22,1,1354276317.276757
1929,-227,-733,-204,120,53,-243,311,298,-507,-22,1,1354276317.276881
1934,-454,-669,-249,107,55,-257,296,309,-512,-22,1,1354276317.277007
1937,-158,-461,-231,101,63,-274,282,319,-519,-22,1,1354276317.277125
1936,277,-194,-24,105,74,-278,275,319,-526,-23,1,1354276317.277283
1934,608,-123,311,112,69,-278,276,305,-534,-23,1,1354276317.277395
1933,782,-296,534,104,53,-277,280,281,-545,-23,1,1354276317.277518
1937,794,-351,281,88,35,-278,281,255,-558,-22,1,1354276317.277684
1937,673,-267,-6,95,26,-278,277,233,-571,-23,1,1354276317.277806
1938,606,-385,-57,94,21,-281,271,216,-581,-23,1,1354276317.277921
1937,580,-495,-130,86,11,-286,261,200,-592,-22,1,1354276317.278063
1938,608,-439,-204,79,4,-291,249,186,-603,-22,1,1354276317.27818
1937,676,-267,-147,82,-2,-292,241,168,-611,-22,1,1354276317.278343
1938,851,-143,22,87,-14,-294,237,145,-614,-22,1,1354276317.278464
1936,1129,59,190,89,-33,-288,240,113,-618,-22,1,1354276317.278581
1936,1267,237,282,94,-54,-267,249,77,-623,-22,1,1354276317.2787
1936,1118,227,301,94,-65,-242,259,41,-626,-22,1,1354276317.279009
1938,853,221,478,83,-64,-233,268,11,-627,-21,1,1354276317.279821
1939,848,-91,342,70,-62,-272,280,-39,-631,-22,1,1354276317.280101
1938,1674,-82,224,58,-56,-310,276,-75,-634,-22,1,1354276317.28028
1925,2392,-186,879,63,-154,-221,266,-202,-613,-23,1,1354276317.280529
1931,2856,-358,964,59,-182,-201,249,-277,-595,-23,1,1354276317.28064
1938,3499,-433,862,47,-206,-183,225,-361,-560,-22,1,1354276317.280764
1942,3671,-284,746,42,-234,-154,202,-448,-506,-23,1,1354276317.280886
1941,3625,-102,698,30,-253,-114,181,-525,-439,-23,1,1354276317.280996
1942,3592,141,789,17,-277,-73,161,-588,-358,-22,1,1354276317.281103
1942,3258,263,679,19,-307,-32,139,-635,-274,-22,1,1354276317.281257
1943,2536,140,362,15,-339,6,123,-667,-198,-22,1,1354276317.281373
